Date,AAPL,CVX,KO,MCD,UNH,V
2023-03-01 00:00:00+00:00,144.0173797607422,152.343505859375,55.788700103759766,253.79119873046875,462.72247314453125,215.41737365722656
2023-03-02 00:00:00+00:00,144.612060546875,152.8229522705078,56.60383224487305,258.4763488769531,465.1372375488281,216.10794067382812
2023-03-03 00:00:00+00:00,149.68650817871094,155.0792236328125,56.33843994140625,259.92535400390625,465.974609375,220.75448608398438
2023-03-06 00:00:00+00:00,152.4615936279297,156.2167205810547,57.21043395996094,261.4420471191406,468.1362609863281,223.6943359375
2023-03-07 00:00:00+00:00,150.25143432617188,154.20489501953125,56.87869644165039,258.05126953125,461.417724609375,220.1625518798828
2023-03-08 00:00:00+00:00,151.51014709472656,153.2272186279297,56.90713119506836,256.3124084472656,458.2239990234375,219.19577026367188
2023-03-09 00:00:00+00:00,149.25042724609375,150.895751953125,56.357398986816406,252.73818969726562,452.6836242675781,217.04513549804688
2023-03-10 00:00:00+00:00,147.17901611328125,150.10606384277344,56.12043762207031,253.12460327148438,449.82049560546875,213.227294921875
2023-03-13 00:00:00+00:00,149.13148498535156,149.20358276367188,56.68913650512695,254.138916015625,453.093994140625,211.57980346679688
2023-03-14 00:00:00+00:00,151.23263549804688,151.13076782226562,56.89765167236328,256.8630676269531,453.9735107421875,215.7133331298828
2023-03-15 00:00:00+00:00,151.62905883789062,144.58766174316406,57.27678298950195,257.2881164550781,454.8041076660156,213.45419311523438
2023-03-16 00:00:00+00:00,154.46363830566406,145.0482940673828,57.59196090698242,261.3743591308594,461.24365234375,214.51963806152344
2023-03-17 00:00:00+00:00,153.62120056152344,143.21511840820312,57.32453536987305,258.1189270019531,458.78118896484375,214.46044921875
2023-03-20 00:00:00+00:00,155.9998321533203,145.32093811035156,57.87848663330078,261.53857421875,466.07086181640625,215.21022033691406
2023-03-21 00:00:00+00:00,157.8631134033203,149.7676239013672,57.61106491088867,261.02655029296875,469.13922119140625,218.95901489257812
2023-03-22 00:00:00+00:00,156.426025390625,146.72171020507812,57.353187561035156,258.76611328125,464.6636962890625,217.07472229003906
2023-03-23 00:00:00+00:00,157.51622009277344,145.26454162597656,57.229026794433594,260.4566345214844,459.1817932128906,219.5903778076172
2023-03-24 00:00:00+00:00,158.82449340820312,146.71229553222656,58.165016174316406,262.1085205078125,465.12298583984375,218.06126403808594
2023-03-27 00:00:00+00:00,156.87200927734375,148.20704650878906,58.59480667114258,264.5332336425781,470.8980407714844,218.82089233398438
2023-03-28 00:00:00+00:00,156.24758911132812,149.93685913085938,58.66166305541992,266.4748840332031,461.79083251953125,217.36085510253906
2023-03-29 00:00:00+00:00,159.33985900878906,151.22479248046875,59.08190155029297,268.0108642578125,455.9376220703125,220.2908172607422
2023-03-30 00:00:00+00:00,160.9157257080078,152.66314697265625,59.07235336303711,268.3489685058594,459.328369140625,219.36346435546875
2023-03-31 00:00:00+00:00,163.43310546875,153.38702392578125,59.24427032470703,270.1071472167969,461.8006591796875,222.42172241210938
2023-04-03 00:00:00+00:00,164.6918182373047,159.77029418945312,59.59765625,272.5511779785156,482.90753173828125,225.91400146484375
2023-04-04 00:00:00+00:00,164.15663146972656,158.91482543945312,59.41618347167969,272.6864013671875,481.98895263671875,224.59205627441406
2023-04-05 00:00:00+00:00,162.3032684326172,159.70449829101562,59.97968673706055,272.4352111816406,497.6041564941406,225.09518432617188
2023-04-06 00:00:00+00:00,163.1952667236328,157.60809326171875,60.01789093017578,273.2756652832031,501.10235595703125,222.94454956054688
2023-04-10 00:00:00+00:00,160.58863830566406,158.2097625732422,59.874629974365234,274.1354064941406,503.41827392578125,223.37860107421875
2023-04-11 00:00:00+00:00,159.36961364746094,159.0840301513672,59.769569396972656,274.8116760253906,509.0760803222656,225.37139892578125
2023-04-12 00:00:00+00:00,158.6758270263672,159.6481170654297,59.874629974365234,275.6037292480469,509.29107666015625,224.74000549316406
